roi	mniidx	vpnum	run	scannum	x	y	z	intensity	task_type	premisse	time	valid
fangm_pfc_L.mni	12	md1vp01v	1	NA	-16	16	40	488	R	3	3000	1
fangm_pfc_L.mni	13	md1vp01v	1	NA	-24	12	44	532	R	3	3000	1
fangm_pfc_L.mni	14	md1vp01v	1	NA	-20	8	52	584	R	3	3000	1
fangm_pfc_L.mni	15	md1vp01v	1	NA	-28	20	44	654	R	3	3000	1
fangm_pfc_L.mni	16	md1vp01v	1	NA	-28	4	48	664	R	3	3000	1
fangm_pfc_L.mni	17	md1vp01v	1	NA	-24	12	48	572	R	3	3000	1
fangm_pfc_L.mni	18	md1vp01v	1	NA	-16	16	48	457	R	3	3000	1
fangm_pfc_L.mni	19	md1vp01v	1	NA	-16	8	52	638	R	3	3000	1
fangm_pfc_L.mni	20	md1vp01v	1	NA	-12	8	52	478	R	3	3000	1
fangm_pfc_L.mni	21	md1vp01v	1	NA	-28	12	44	638	R	3	3000	1
fangm_pfc_L.mni	22	md1vp01v	1	NA	-16	12	52	611	R	3	3000	1
fangm_pfc_L.mni	23	md1vp01v	1	NA	-28	16	48	633	R	3	3000	1
fangm_pfc_L.mni	24	md1vp01v	1	NA	-32	8	48	533	R	3	3000	1
fangm_pfc_L.mni	25	md1vp01v	1	NA	-24	24	44	747	R	3	3000	1
fangm_pfc_L.mni	26	md1vp01v	1	NA	-20	12	44	546	R	3	3000	1
fangm_pfc_L.mni	27	md1vp01v	1	NA	-20	16	40	636	R	3	3000	1
fangm_pfc_L.mni	28	md1vp01v	1	NA	-20	16	44	620	R	3	3000	1
fangm_pfc_L.mni	29	md1vp01v	1	NA	-28	12	48	549	R	3	3000	1
fangm_pfc_L.mni	30	md1vp01v	1	NA	-28	24	44	623	R	3	3000	1
fangm_pfc_L.mni	31	md1vp01v	1	NA	-32	12	48	636	R	3	3000	1
fangm_pfc_L.mni	32	md1vp01v	1	NA	-24	20	44	731	R	3	3000	1
fangm_pfc_L.mni	33	md1vp01v	1	NA	-32	20	44	589	R	3	3000	1
fangm_pfc_L.mni	1	md1vp01v	1	NA	-28	8	48	517	R	1	2500	1
fangm_pfc_L.mni	2	md1vp01v	1	NA	-32	24	44	594	R	1	2500	1
fangm_pfc_L.mni	3	md1vp01v	1	NA	-20	20	44	575	R	1	2500	1
fangm_pfc_L.mni	4	md1vp01v	1	NA	-24	24	44	757	R	1	2500	1
fangm_pfc_L.mni	5	md1vp01v	1	NA	-16	12	52	594	R	1	2500	1
fangm_pfc_L.mni	6	md1vp01v	1	NA	-28	12	44	637	R	1	2500	1
fangm_pfc_L.mni	7	md1vp01v	1	NA	-16	16	40	493	R	1	2500	1
