roi	mniidx	vpnum	run	scannum	x	y	z	intensity	task_type	premisse	time	valid
actr_goal_R.mni	43	md1vp01v	1	NA	8	4	44	616	R	3	2000	0
actr_goal_R.mni	44	md1vp01v	1	NA	8	4	36	610	R	3	2000	0
actr_goal_R.mni	45	md1vp01v	1	NA	12	12	48	510	R	3	2000	0
actr_goal_R.mni	46	md1vp01v	1	NA	12	4	48	454	R	3	2000	0
actr_goal_R.mni	47	md1vp01v	1	NA	12	12	40	643	R	3	2000	0
actr_goal_R.mni	48	md1vp01v	1	NA	8	8	48	557	R	3	2000	0
actr_goal_R.mni	1	md1vp01v	1	NA	12	8	44	564	R	4	2000	0
actr_goal_R.mni	2	md1vp01v	1	NA	12	12	48	524	R	4	2000	0
actr_goal_R.mni	3	md1vp01v	1	NA	12	8	48	483	R	4	2000	0
actr_goal_R.mni	4	md1vp01v	1	NA	12	12	44	592	R	4	2000	0
actr_goal_R.mni	1	md1vp01v	1	NA	12	12	44	582	R	5	2000	0
actr_goal_R.mni	2	md1vp01v	1	NA	12	8	48	498	R	5	2000	0
actr_goal_R.mni	3	md1vp01v	1	NA	12	12	48	516	R	5	2000	0
actr_goal_R.mni	4	md1vp01v	1	NA	12	8	44	532	R	5	2000	0
actr_goal_R.mni	1	md1vp01v	1	NA	4	12	48	694	R	1	3000	1
actr_goal_R.mni	2	md1vp01v	1	NA	4	4	36	713	R	1	3000	1
actr_goal_R.mni	3	md1vp01v	1	NA	12	4	40	513	R	1	3000	1
actr_goal_R.mni	4	md1vp01v	1	NA	0	8	36	706	R	1	3000	1
actr_goal_R.mni	5	md1vp01v	1	NA	8	4	40	611	R	1	3000	1
actr_goal_R.mni	6	md1vp01v	1	NA	12	8	36	601	R	1	3000	1
actr_goal_R.mni	7	md1vp01v	1	NA	0	8	40	689	R	1	3000	1
actr_goal_R.mni	8	md1vp01v	1	NA	8	8	44	714	R	1	3000	1
actr_goal_R.mni	9	md1vp01v	1	NA	8	12	48	629	R	1	3000	1
actr_goal_R.mni	10	md1vp01v	1	NA	4	12	36	724	R	1	3000	1
actr_goal_R.mni	11	md1vp01v	1	NA	12	12	44	580	R	1	3000	1
actr_goal_R.mni	12	md1vp01v	1	NA	12	8	40	636	R	1	3000	1
actr_goal_R.mni	13	md1vp01v	1	NA	8	4	36	569	R	1	3000	1
actr_goal_R.mni	14	md1vp01v	1	NA	12	12	36	625	R	1	3000	1
actr_goal_R.mni	15	md1vp01v	1	NA	0	4	36	722	R	1	3000	1
actr_goal_R.mni	16	md1vp01v	1	NA	0	4	48	668	R	1	3000	1
actr_goal_R.mni	17	md1vp01v	1	NA	4	4	48	656	R	1	3000	1
actr_goal_R.mni	18	md1vp01v	1	NA	0	8	44	701	R	1	3000	1
actr_goal_R.mni	19	md1vp01v	1	NA	12	4	36	510	R	1	3000	1
actr_goal_R.mni	20	md1vp01v	1	NA	12	8	44	562	R	1	3000	1
actr_goal_R.mni	21	md1vp01v	1	NA	0	12	36	722	R	1	3000	1
actr_goal_R.mni	22	md1vp01v	1	NA	8	8	48	560	R	1	3000	1
actr_goal_R.mni	23	md1vp01v	1	NA	4	4	40	682	R	1	3000	1
